주차장관리번호,주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
PAR-004161,제7공영노외주차장,공영,노외,,경기도 구리시 토평동 979,51,2,미시행,평일+토요일,6:00,22:00,6:00,22:00,0:00,0:00,유료,30,500,10,200,16,6000,50000,카드,면제 : 성실납세자 차량 등(1년 한정)+장애인_국가유공자_민주유공자_고엽제후유의증 환자(1일1회에 3시간 한정)+환경친화적 자동차(1일1회 2시간한정) *50퍼센트 감면 : 경형자동차_저공해자동차_장기기증자_3자녀이상 다자녀 등록차량_연간100시간이상 봉사자_병역명문가 등,구리도시공사,031-550-3766,37.58961375,127.1483313,2022-06-29,3980000,경기도 구리시
PAR-004162,제8공영노외주차장,공영,노외,,경기도 구리시 인창동 309-2,102,2,미시행,평일+토요일,0:00,22:00,0:00,22:00,0:00,0:00,무료,30,500,10,200,16,6000,50000,카드,면제 : 성실납세자 차량 등(1년 한정)+장애인_국가유공자_민주유공자_고엽제후유의증 환자(1일1회에 3시간 한정)+환경친화적 자동차(1일1회 2시간한정) *50퍼센트 감면 : 경형자동차_저공해자동차_장기기증자_3자녀이상 다자녀 등록차량_연간100시간이상 봉사자_병역명문가 등,구리도시공사,031-550-3766,37.60590072,127.1361322,2022-06-29,3980000,경기도 구리시
PAR-004163,제9공영노외주차장,공영,노외,경기도 구리시 원수택로 43,경기도 구리시 수택동 436,69,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,유료,30,400,10,100,24,5000,40000,카드,면제 : 성실납세자 차량 등(1년 한정)+장애인_국가유공자_민주유공자_고엽제후유의증 환자(1일1회에 3시간 한정)+환경친화적 자동차(1일1회 2시간한정) *50퍼센트 감면 : 경형자동차_저공해자동차_장기기증자_3자녀이상 다자녀 등록차량_연간100시간이상 봉사자_병역명문가 등,구리도시공사,031-550-3766,37.59594218,127.140804,2022-06-29,3980000,경기도 구리시
PAR-004164,공영노외주차장,공영,노외,,경기도 과천시 별양동 41-1,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.42346679,126.9963227,2022-07-01,3970000,경기도 과천시
PAR-004165,주차빌딩,공영,노외,경기도 과천시 별양상가1로 39,경기도 과천시 별양동 1-34번지,81,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4282926,126.9940572,2022-07-01,3970000,경기도 과천시
PAR-004166,죽바위2-2주차장,공영,노외,,경기도 과천시 주암동 163-4,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4558528,127.0298291,2022-07-01,3970000,경기도 과천시
PAR-004167,공영노외주차장,공영,노외,경기도 과천시 부림2길 13-9,경기도 과천시 부림동 27-2,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4377245,126.9965423,2022-07-01,3970000,경기도 과천시
PAR-004168,죽바위1-1주차장,공영,노외,,경기도 과천시 주암동 16-2,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.45948484,127.0330767,2022-07-01,3970000,경기도 과천시
PAR-004169,공영노외주차장,공영,노외,,경기도 과천시 부림동 24-8,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4382723,126.9959818,2022-07-01,3970000,경기도 과천시
PAR-004170,공영노외주차장,공영,노외,,경기도 과천시 주암동 70-6,9,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.463031,127.0337519,2022-07-01,3970000,경기도 과천시
PAR-004171,공영노외주차장,공영,노외,,경기도 과천시 주암동 69-1,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4620366,127.0326528,2022-07-01,3970000,경기도 과천시
PAR-004172,공영노외주차장,공영,노외,,경기도 과천시 부림동 39-8,7,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4374615,126.9996113,2022-07-01,3970000,경기도 과천시
PAR-004173,공영노외주차장,공영,노외,,경기도 과천시 문원동 149-1,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4233981,127.0084686,2022-07-01,3970000,경기도 과천시
PAR-004174,공영노외주차장,공영,노외,경기도 과천시 문원로 110,경기도 과천시 문원동 142번지,30,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4244938,127.0077818,2022-07-01,3970000,경기도 과천시
PAR-004175,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-73,55,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4246522,127.009838,2022-07-01,3970000,경기도 과천시
PAR-004176,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-69,22,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4250919,127.009951,2022-07-01,3970000,경기도 과천시
PAR-004177,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-30,24,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4256037,127.0097793,2022-07-01,3970000,경기도 과천시
PAR-004178,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-290,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4233584,127.0097655,2022-07-01,3970000,경기도 과천시
PAR-004179,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-219,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4244143,127.0106062,2022-07-01,3970000,경기도 과천시
PAR-004180,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-186,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.423798,127.010109,2022-07-01,3970000,경기도 과천시
PAR-004181,공영노외주차장,공영,노외,경기도 과천시 문원청계4길 12,경기도 과천시 문원동 115-149번지,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4239567,127.0093272,2022-07-01,3970000,경기도 과천시
PAR-004182,공영노외주차장,공영,노외,,경기도 과천시 부림동 12-3,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4392202,126.9956202,2022-07-01,3970000,경기도 과천시
PAR-004183,공영노외주차장,공영,노외,,경기도 과천시 부림동 39-6,11,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4376489,126.9996927,2022-07-01,3970000,경기도 과천시
PAR-004184,공영노외주차장,공영,노외,,경기도 과천시 부림동 36-6,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4378651,126.9976949,2022-07-01,3970000,경기도 과천시
PAR-004185,공영노외주차장,공영,노외,,경기도 과천시 부림동 20-3,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4389283,126.9974282,2022-07-01,3970000,경기도 과천시
PAR-004186,공영노외주차장,공영,노외,,경기도 과천시 부림동 16-1,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4394401,126.9968948,2022-07-01,3970000,경기도 과천시
PAR-004187,공영노외주차장,공영,노외,,경기도 과천시 문원동 115-264,3,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4229258,127.010606,2022-07-01,3970000,경기도 과천시
PAR-004188,공영노외주차장,공영,노외,경기도 과천시 향촌6길 42-10,경기도 과천시 별양동 47-4,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4247211,126.9978851,2022-07-01,3970000,경기도 과천시
PAR-004189,공영노외주차장,공영,노외,,경기도 과천시 별양동 42-2,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4236506,126.9966876,2022-07-01,3970000,경기도 과천시
PAR-004190,공영노외주차장,공영,노외,,경기도 과천시 별양동 31-4,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4249445,126.996674,2022-07-01,3970000,경기도 과천시
PAR-004191,공영노외주차장,공영,노외,경기도 과천시 향촌1길 24,경기도 과천시 별양동 22-3번지,10,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4260798,126.9960096,2022-07-01,3970000,경기도 과천시
PAR-004192,공영노외주차장,공영,노외,,경기도 과천시 문원동 15-147,4,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.42888672,127.0050933,2022-07-01,3970000,경기도 과천시
PAR-004193,공영노외주차장,공영,노외,,경기도 과천시 문원동 150-8,42,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,10,0,,,,,,,,경기도 과천시청,02-3677-2897,37.4228611,127.0085272,2022-07-01,3970000,경기도 과천시
PAR-004194,제일쇼핑앞,공영,노상,,경기도 과천시 별양동 55,17,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42802277,126.9940153,2022-07-01,3970000,경기도 과천시
PAR-004195,벽산상가앞,공영,노상,,경기도 과천시 별양동 1-27,8,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42839086,126.9927814,2022-07-01,3970000,경기도 과천시
PAR-004196,농협앞,공영,노상,,경기도 과천시 중앙동 59,15,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4290832,126.991613,2022-07-01,3970000,경기도 과천시
PAR-004197,전화국앞,공영,노상,,경기도 과천시 중앙동 59,10,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4290832,126.991613,2022-07-01,3970000,경기도 과천시
PAR-004198,동성빌딩,공영,노상,경기도 과천시 중앙로 129,경기도 과천시 중앙동 40-10번지,36,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4283068,126.9910021,2022-07-01,3970000,경기도 과천시
PAR-004199,소방서뒤,공영,노상,경기도 과천시 중앙로 129,경기도 과천시 중앙동 40-10번지,25,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4283068,126.9910021,2022-07-01,3970000,경기도 과천시
PAR-004200,중앙빌딩,공영,노상,경기도 과천시 중앙로 129,경기도 과천시 중앙동 40-10번지,16,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4283068,126.9910021,2022-07-01,3970000,경기도 과천시
PAR-004201,우리은행 옆,공영,노상,,경기도 과천시 별양동 55,18,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42802277,126.9940153,2022-07-01,3970000,경기도 과천시
PAR-004202,우체국앞,공영,노상,,경기도 과천시 별양동 57,15,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4256797,126.9946539,2022-07-01,3970000,경기도 과천시
PAR-004203,새서울쇼핑앞,공영,노상,,경기도 과천시 별양동 55,17,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42802277,126.9940153,2022-07-01,3970000,경기도 과천시
PAR-004204,이마트앞,공영,노상,,경기도 과천시 별양동 55,17,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42802277,126.9940153,2022-07-01,3970000,경기도 과천시
PAR-004205,3단지아파트앞,공영,노상,,경기도 과천시 별양동 55,12,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42802277,126.9940153,2022-07-01,3970000,경기도 과천시
PAR-004206,그레이스호텔앞 주차장,공영,노외,경기도 과천시 별양상가로 2,경기도 과천시 별양동 1-15번지,102,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4277555,126.9920461,2022-07-01,3970000,경기도 과천시
PAR-004207,골든타워,공영,노상,,경기도 과천시 별양동 1-27,8,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.42839086,126.9927814,2022-07-01,3970000,경기도 과천시
PAR-004208,관악산길,공영,노상,,경기도 과천시 중앙동 44,139,3,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,200,10,5000,50000,현금+신용카드,,과천도시공사,02-500-1145,37.43178817,126.9875173,2022-07-01,3970000,경기도 과천시
PAR-004209,북문노상주차장,공영,노상,,경기도 과천시 주암동 685-31,42,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.45095247,127.0185449,2022-07-01,3970000,경기도 과천시
PAR-004210,우면산간도로잔여지,공영,노상,경기도 과천시 용마2로 2,경기도 과천시 과천동 513-94번지,296,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.4471634,126.9927764,2022-07-01,3970000,경기도 과천시
PAR-004211,궁말마을입구,공영,노상,,경기도 과천시 과천동 669-1,180,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.4408634,127.0081225,2022-07-01,3970000,경기도 과천시
PAR-004212,117기동대,공영,노상,,경기도 과천시 과천동 555-23,20,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.44871659,127.0058047,2022-07-01,3970000,경기도 과천시
PAR-004213,광창교주변,공영,노상,,경기도 과천시 과천동 245-3,139,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.4486844,127.0044888,2022-07-01,3970000,경기도 과천시
PAR-004214,광창교주변,공영,노상,,경기도 과천시 과천동 140-20,64,1,미시행,평일+토요일+공휴일,9:00,19:00,9:00,19:00,9:00,19:00,유료,10,0,10,500,10,8000,,현금+신용카드,,과천도시공사,02-500-1145,37.44824182,127.0058131,2022-07-01,3970000,경기도 과천시
PAR-004215,코오롱앞,공영,노외,경기도 과천시 코오롱로 13(별양동),경기도 과천시 별양동 1-22,23,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,400,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4257552,126.9913459,2022-07-01,3970000,경기도 과천시
PAR-004216,중신교회앞,공영,노외,경기도 과천시 별양상가1로 29,경기도 과천시 별양동 1-9번지,22,2,미시행,평일+토요일,9:00,19:00,9:00,19:00,0:00,0:00,유료,10,0,10,401,10,17000,130000,현금+신용카드,,과천도시공사,02-500-1145,37.4286169,126.9927782,2022-07-01,3970000,경기도 과천시
